country,format,match,opponent,result,margin,date,ground,home_away,matches,won_flag,lost_flag,tied_flag,no_result_flag,month,year,period
England,ODI,Australia v England,Australia,Lost,5 wickets,1971-01-05,Melbourne,Away,1,0,1,0,0,Jan,1971,Jan 1971
England,ODI,England v Australia,Australia,Won,6 wickets,1972-08-24,Manchester,Home,1,1,0,0,0,Aug,1972,Aug 1972
England,ODI,England v Australia,Australia,Lost,5 wickets,1972-08-26,Lord's,Home,1,0,1,0,0,Aug,1972,Aug 1972
England,ODI,England v Australia,Australia,Won,2 wickets,1972-08-28,Birmingham,Home,1,1,0,0,0,Aug,1972,Aug 1972
England,ODI,England v New Zealand,New Zealand,Won,7 wickets,1973-07-18,Swansea,Home,1,1,0,0,0,Jul,1973,Jul 1973
England,ODI,England v New Zealand,New Zealand,N/R,-,1973-07-20,Manchester,Home,1,0,0,0,0,Jul,1973,Jul 1973
England,ODI,England v West Indies,West Indies,Won,1 wickets,1973-09-05,Leeds,Home,1,1,0,0,0,Sep,1973,Sep 1973
England,ODI,England v West Indies,West Indies,Lost,8 wickets,1973-09-07,The Oval,Home,1,0,1,0,0,Sep,1973,Sep 1973
England,ODI,England v India,India,Won,4 wickets,1974-07-13,Leeds,Home,1,1,0,0,0,Jul,1974,Jul 1974
England,ODI,England v India,India,Won,6 wickets,1974-07-15,The Oval,Home,1,1,0,0,0,Jul,1974,Jul 1974
England,ODI,England v Pakistan,Pakistan,Lost,7 wickets,1974-08-31,Nottingham,Home,1,0,1,0,0,Aug,1974,Aug 1974
England,ODI,England v Pakistan,Pakistan,Lost,8 wickets,1974-09-03,Birmingham,Home,1,0,1,0,0,Sep,1974,Sep 1974
England,ODI,Australia v England,Australia,Won,3 wickets,1975-01-01,Melbourne,Away,1,1,0,0,0,Jan,1975,Jan 1975
England,ODI,New Zealand v England,New Zealand,N/R,-,1975-03-08,Dunedin,Away,1,0,0,0,0,Mar,1975,Mar 1975
England,ODI,New Zealand v England,New Zealand,N/R,-,1975-03-09,Wellington,Away,1,0,0,0,0,Mar,1975,Mar 1975
England,ODI,England v India,India,Won,202 runs,1975-06-07,Lord's,Home,1,1,0,0,0,Jun,1975,Jun 1975
England,ODI,England v New Zealand,New Zealand,Won,80 runs,1975-06-11,Nottingham,Home,1,1,0,0,0,Jun,1975,Jun 1975
England,ODI,England v East Africa,East Africa,Won,196 runs,1975-06-14,Birmingham,Home,1,1,0,0,0,Jun,1975,Jun 1975
England,ODI,England v Australia,Australia,Lost,4 wickets,1975-06-18,Leeds,Home,1,0,1,0,0,Jun,1975,Jun 1975
England,ODI,England v West Indies,West Indies,Lost,6 wickets,1976-08-26,Scarborough,Home,1,0,1,0,0,Aug,1976,Aug 1976
England,ODI,England v West Indies,West Indies,Lost,36 runs,1976-08-28,Lord's,Home,1,0,1,0,0,Aug,1976,Aug 1976
England,ODI,England v West Indies,West Indies,Lost,50 runs,1976-08-30,Birmingham,Home,1,0,1,0,0,Aug,1976,Aug 1976
England,ODI,England v Australia,Australia,Won,2 wickets,1977-06-02,Manchester,Home,1,1,0,0,0,Jun,1977,Jun 1977
England,ODI,England v Australia,Australia,Won,101 runs,1977-06-04,Birmingham,Home,1,1,0,0,0,Jun,1977,Jun 1977
England,ODI,England v Australia,Australia,Lost,2 wickets,1977-06-06,The Oval,Home,1,0,1,0,0,Jun,1977,Jun 1977
England,ODI,Pakistan v England,Pakistan,Won,3 wickets,1977-12-23,Sahiwal,Away,1,1,0,0,0,Dec,1977,Dec 1977
England,ODI,Pakistan v England,Pakistan,Won,6 wickets,1977-12-30,Sialkot,Away,1,1,0,0,0,Dec,1977,Dec 1977
England,ODI,Pakistan v England,Pakistan,Lost,36 runs,1978-01-13,Lahore,Away,1,0,1,0,0,Jan,1978,Jan 1978
England,ODI,England v Pakistan,Pakistan,Won,132 runs,1978-05-24,Manchester,Home,1,1,0,0,0,May,1978,May 1978
England,ODI,England v Pakistan,Pakistan,Won,94 runs,1978-05-26,The Oval,Home,1,1,0,0,0,May,1978,May 1978
England,ODI,England v New Zealand,New Zealand,Won,19 runs,1978-07-15,Scarborough,Home,1,1,0,0,0,Jul,1978,Jul 1978
England,ODI,England v New Zealand,New Zealand,Won,126 runs,1978-07-17,Manchester,Home,1,1,0,0,0,Jul,1978,Jul 1978
England,ODI,Australia v England,Australia,Aban,-,1978-12-26,Melbourne,Away,1,0,0,0,0,Dec,1978,Dec 1978
England,ODI,Australia v England,Australia,N/R,-,1979-01-13,Sydney,Away,1,0,0,0,0,Jan,1979,Jan 1979
England,ODI,Australia v England,Australia,Won,7 wickets,1979-01-24,Melbourne,Away,1,1,0,0,0,Jan,1979,Jan 1979
England,ODI,Australia v England,Australia,Lost,4 wickets,1979-02-04,Melbourne,Away,1,0,1,0,0,Feb,1979,Feb 1979
England,ODI,Australia v England,Australia,Lost,6 wickets,1979-02-07,Melbourne,Away,1,0,1,0,0,Feb,1979,Feb 1979
England,ODI,England v Australia,Australia,Won,6 wickets,1979-06-09,Lord's,Home,1,1,0,0,0,Jun,1979,Jun 1979
England,ODI,England v Canada,Canada,Won,8 wickets,1979-06-13,Manchester,Home,1,1,0,0,0,Jun,1979,Jun 1979
England,ODI,England v Pakistan,Pakistan,Won,14 runs,1979-06-16,Leeds,Home,1,1,0,0,0,Jun,1979,Jun 1979
England,ODI,England v New Zealand,New Zealand,Won,9 runs,1979-06-20,Manchester,Home,1,1,0,0,0,Jun,1979,Jun 1979
England,ODI,England v West Indies,West Indies,Lost,92 runs,1979-06-23,Lord's,Home,1,0,1,0,0,Jun,1979,Jun 1979
England,ODI,England v West Indies,West Indies,Won,2 runs,1979-11-28,Sydney,Home,1,1,0,0,0,Nov,1979,Nov 1979
England,ODI,Australia v England,Australia,Won,3 wickets,1979-12-08,Melbourne,Away,1,1,0,0,0,Dec,1979,Dec 1979
England,ODI,Australia v England,Australia,Won,72 runs,1979-12-11,Sydney,Away,1,1,0,0,0,Dec,1979,Dec 1979
England,ODI,England v West Indies,West Indies,Lost,9 wickets,1979-12-23,Brisbane,Home,1,0,1,0,0,Dec,1979,Dec 1979
England,ODI,Australia v England,Australia,Won,4 wickets,1979-12-26,Sydney,Away,1,1,0,0,0,Dec,1979,Dec 1979
England,ODI,England v West Indies,West Indies,Aban,-,1980-01-12,Melbourne,Home,1,0,0,0,0,Jan,1980,Jan 1980
England,ODI,Australia v England,Australia,Won,2 wickets,1980-01-14,Sydney,Away,1,1,0,0,0,Jan,1980,Jan 1980
England,ODI,England v West Indies,West Indies,Lost,107 runs,1980-01-16,Adelaide,Home,1,0,1,0,0,Jan,1980,Jan 1980
England,ODI,England v West Indies,West Indies,Lost,2 runs,1980-01-20,Melbourne,Home,1,0,1,0,0,Jan,1980,Jan 1980
England,ODI,England v West Indies,West Indies,Lost,8 wickets,1980-01-22,Sydney,Home,1,0,1,0,0,Jan,1980,Jan 1980
England,ODI,England v West Indies,West Indies,Lost,24 runs,1980-05-28,Leeds,Home,1,0,1,0,0,May,1980,May 1980
England,ODI,England v West Indies,West Indies,Won,3 wickets,1980-05-30,Lord's,Home,1,1,0,0,0,May,1980,May 1980
England,ODI,England v Australia,Australia,Won,23 runs,1980-08-20,The Oval,Home,1,1,0,0,0,Aug,1980,Aug 1980
England,ODI,England v Australia,Australia,Won,47 runs,1980-08-22,Birmingham,Home,1,1,0,0,0,Aug,1980,Aug 1980
England,ODI,West Indies v England,West Indies,Lost,2 runs,1981-02-04,Kingstown,Away,1,0,1,0,0,Feb,1981,Feb 1981
England,ODI,West Indies v England,West Indies,Lost,6 wickets,1981-02-26,Albion,Away,1,0,1,0,0,Feb,1981,Feb 1981
England,ODI,England v Australia,Australia,Won,6 wickets,1981-06-04,Lord's,Home,1,1,0,0,0,Jun,1981,Jun 1981
England,ODI,England v Australia,Australia,Lost,2 runs,1981-06-06,Birmingham,Home,1,0,1,0,0,Jun,1981,Jun 1981
England,ODI,England v Australia,Australia,Lost,71 runs,1981-06-08,Leeds,Home,1,0,1,0,0,Jun,1981,Jun 1981
England,ODI,India v England,India,Won,5 wickets,1981-11-25,Ahmedabad,Away,1,1,0,0,0,Nov,1981,Nov 1981
England,ODI,India v England,India,Lost,6 wickets,1981-12-20,Jalandhar,Away,1,0,1,0,0,Dec,1981,Dec 1981
England,ODI,India v England,India,Lost,5 wickets,1982-01-27,Cuttack,Away,1,0,1,0,0,Jan,1982,Jan 1982
England,ODI,Sri Lanka v England,Sri Lanka,Won,5 runs,1982-02-13,Colombo (SSC),Away,1,1,0,0,0,Feb,1982,Feb 1982
England,ODI,Sri Lanka v England,Sri Lanka,Lost,3 runs,1982-02-14,Colombo (SSC),Away,1,0,1,0,0,Feb,1982,Feb 1982
England,ODI,England v India,India,Won,9 wickets,1982-06-02,Leeds,Home,1,1,0,0,0,Jun,1982,Jun 1982
England,ODI,England v India,India,Won,114 runs,1982-06-04,The Oval,Home,1,1,0,0,0,Jun,1982,Jun 1982
England,ODI,England v Pakistan,Pakistan,Won,7 wickets,1982-07-17,Nottingham,Home,1,1,0,0,0,Jul,1982,Jul 1982
England,ODI,England v Pakistan,Pakistan,Won,73 runs,1982-07-19,Manchester,Home,1,1,0,0,0,Jul,1982,Jul 1982
England,ODI,Australia v England,Australia,Lost,31 runs,1983-01-11,Sydney,Away,1,0,1,0,0,Jan,1983,Jan 1983
England,ODI,England v New Zealand,New Zealand,Lost,2 runs,1983-01-13,Melbourne,Home,1,0,1,0,0,Jan,1983,Jan 1983
England,ODI,England v New Zealand,New Zealand,Won,54 runs,1983-01-15,Brisbane,Home,1,1,0,0,0,Jan,1983,Jan 1983
England,ODI,Australia v England,Australia,Lost,7 wickets,1983-01-16,Brisbane,Away,1,0,1,0,0,Jan,1983,Jan 1983
England,ODI,England v New Zealand,New Zealand,Won,8 wickets,1983-01-20,Sydney,Home,1,1,0,0,0,Jan,1983,Jan 1983
England,ODI,Australia v England,Australia,Lost,5 wickets,1983-01-23,Melbourne,Away,1,0,1,0,0,Jan,1983,Jan 1983
England,ODI,Australia v England,Australia,Won,98 runs,1983-01-26,Sydney,Away,1,1,0,0,0,Jan,1983,Jan 1983
England,ODI,England v New Zealand,New Zealand,Lost,4 wickets,1983-01-29,Adelaide,Home,1,0,1,0,0,Jan,1983,Jan 1983
England,ODI,Australia v England,Australia,Won,14 runs,1983-01-30,Adelaide,Away,1,1,0,0,0,Jan,1983,Jan 1983
England,ODI,England v New Zealand,New Zealand,Lost,7 wickets,1983-02-05,Perth,Home,1,0,1,0,0,Feb,1983,Feb 1983
England,ODI,New Zealand v England,New Zealand,Lost,6 wickets,1983-02-19,Auckland,Away,1,0,1,0,0,Feb,1983,Feb 1983
England,ODI,New Zealand v England,New Zealand,Lost,103 runs,1983-02-23,Wellington,Away,1,0,1,0,0,Feb,1983,Feb 1983
England,ODI,New Zealand v England,New Zealand,Lost,84 runs,1983-02-26,Christchurch,Away,1,0,1,0,0,Feb,1983,Feb 1983
England,ODI,England v New Zealand,New Zealand,Won,106 runs,1983-06-09,The Oval,Home,1,1,0,0,0,Jun,1983,Jun 1983
England,ODI,England v Sri Lanka,Sri Lanka,Won,47 runs,1983-06-11,Taunton,Home,1,1,0,0,0,Jun,1983,Jun 1983
England,ODI,England v Pakistan,Pakistan,Won,8 wickets,1983-06-13,Lord's,Home,1,1,0,0,0,Jun,1983,Jun 1983
England,ODI,England v New Zealand,New Zealand,Lost,2 wickets,1983-06-15,Birmingham,Home,1,0,1,0,0,Jun,1983,Jun 1983
England,ODI,England v Pakistan,Pakistan,Won,7 wickets,1983-06-18,Manchester,Home,1,1,0,0,0,Jun,1983,Jun 1983
England,ODI,England v Sri Lanka,Sri Lanka,Won,9 wickets,1983-06-20,Leeds,Home,1,1,0,0,0,Jun,1983,Jun 1983
England,ODI,England v India,India,Lost,6 wickets,1983-06-22,Manchester,Home,1,0,1,0,0,Jun,1983,Jun 1983
England,ODI,New Zealand v England,New Zealand,Won,54 runs,1984-02-18,Christchurch,Away,1,1,0,0,0,Feb,1984,Feb 1984
England,ODI,New Zealand v England,New Zealand,Won,6 wickets,1984-02-22,Wellington,Away,1,1,0,0,0,Feb,1984,Feb 1984
England,ODI,New Zealand v England,New Zealand,Lost,7 wickets,1984-02-25,Auckland,Away,1,0,1,0,0,Feb,1984,Feb 1984
England,ODI,Pakistan v England,Pakistan,Lost,6 wickets,1984-03-09,Lahore,Away,1,0,1,0,0,Mar,1984,Mar 1984
England,ODI,Pakistan v England,Pakistan,Won,6 wickets,1984-03-26,Karachi,Away,1,1,0,0,0,Mar,1984,Mar 1984
England,ODI,England v West Indies,West Indies,Lost,104 runs,1984-05-31,Manchester,Home,1,0,1,0,0,May,1984,May 1984
England,ODI,England v West Indies,West Indies,Won,3 wickets,1984-06-02,Nottingham,Home,1,1,0,0,0,Jun,1984,Jun 1984
England,ODI,England v West Indies,West Indies,Lost,8 wickets,1984-06-04,Lord's,Home,1,0,1,0,0,Jun,1984,Jun 1984
England,ODI,India v England,India,Won,4 wickets,1984-12-05,Pune,Away,1,1,0,0,0,Dec,1984,Dec 1984
England,ODI,India v England,India,Won,1 runs,1984-12-27,Cuttack,Away,1,1,0,0,0,Dec,1984,Dec 1984
England,ODI,India v England,India,Won,3 wickets,1985-01-20,Bengaluru,Away,1,1,0,0,0,Jan,1985,Jan 1985
England,ODI,India v England,India,Lost,3 wickets,1985-01-23,Nagpur,Away,1,0,1,0,0,Jan,1985,Jan 1985
England,ODI,India v England,India,Won,7 runs,1985-01-27,Chandigarh,Away,1,1,0,0,0,Jan,1985,Jan 1985
England,ODI,Australia v England,Australia,Lost,7 wickets,1985-02-17,Melbourne,Away,1,0,1,0,0,Feb,1985,Feb 1985
England,ODI,England v India,India,Lost,86 runs,1985-02-26,Sydney,Home,1,0,1,0,0,Feb,1985,Feb 1985
England,ODI,England v Pakistan,Pakistan,Lost,67 runs,1985-03-02,Melbourne,Home,1,0,1,0,0,Mar,1985,Mar 1985
England,ODI,Australia v England,Australia,Lost,2 wickets,1985-03-24,Sharjah,Away,1,0,1,0,0,Mar,1985,Mar 1985
England,ODI,England v Pakistan,Pakistan,Lost,43 runs,1985-03-26,Sharjah,Home,1,0,1,0,0,Mar,1985,Mar 1985
England,ODI,England v Australia,Australia,Lost,3 wickets,1985-05-30,Manchester,Home,1,0,1,0,0,May,1985,May 1985
England,ODI,England v Australia,Australia,Lost,4 wickets,1985-06-01,Birmingham,Home,1,0,1,0,0,Jun,1985,Jun 1985
England,ODI,England v Australia,Australia,Won,8 wickets,1985-06-03,Lord's,Home,1,1,0,0,0,Jun,1985,Jun 1985
England,ODI,West Indies v England,West Indies,Lost,6 wickets,1986-02-18,Kingston,Away,1,0,1,0,0,Feb,1986,Feb 1986
England,ODI,West Indies v England,West Indies,Won,5 wickets,1986-03-04,Port of Spain,Away,1,1,0,0,0,Mar,1986,Mar 1986
England,ODI,West Indies v England,West Indies,Lost,135 runs,1986-03-19,Bridgetown,Away,1,0,1,0,0,Mar,1986,Mar 1986
England,ODI,West Indies v England,West Indies,Lost,8 wickets,1986-03-31,Port of Spain,Away,1,0,1,0,0,Mar,1986,Mar 1986
England,ODI,England v India,India,Lost,9 wickets,1986-05-24,The Oval,Home,1,0,1,0,0,May,1986,May 1986
England,ODI,England v India,India,Won,5 wickets,1986-05-26,Manchester,Home,1,1,0,0,0,May,1986,May 1986
England,ODI,England v New Zealand,New Zealand,Lost,47 runs,1986-07-16,Leeds,Home,1,0,1,0,0,Jul,1986,Jul 1986
England,ODI,England v New Zealand,New Zealand,Won,6 wickets,1986-07-18,Manchester,Home,1,1,0,0,0,Jul,1986,Jul 1986
England,ODI,Australia v England,Australia,Won,37 runs,1987-01-01,Perth,Away,1,1,0,0,0,Jan,1987,Jan 1987
England,ODI,England v West Indies,West Indies,Won,19 runs,1987-01-03,Perth,Home,1,1,0,0,0,Jan,1987,Jan 1987
England,ODI,England v Pakistan,Pakistan,Won,3 wickets,1987-01-05,Perth,Home,1,1,0,0,0,Jan,1987,Jan 1987
England,ODI,England v Pakistan,Pakistan,Won,5 wickets,1987-01-07,Perth,Home,1,1,0,0,0,Jan,1987,Jan 1987
England,ODI,England v West Indies,West Indies,Won,6 wickets,1987-01-17,Brisbane,Home,1,1,0,0,0,Jan,1987,Jan 1987
England,ODI,Australia v England,Australia,Lost,11 runs,1987-01-18,Brisbane,Away,1,0,1,0,0,Jan,1987,Jan 1987
England,ODI,Australia v England,Australia,Won,3 wickets,1987-01-22,Sydney,Away,1,1,0,0,0,Jan,1987,Jan 1987
England,ODI,England v West Indies,West Indies,Won,89 runs,1987-01-24,Adelaide,Home,1,1,0,0,0,Jan,1987,Jan 1987
England,ODI,Australia v England,Australia,Lost,33 runs,1987-01-26,Adelaide,Away,1,0,1,0,0,Jan,1987,Jan 1987
England,ODI,England v West Indies,West Indies,Lost,6 wickets,1987-01-30,Melbourne,Home,1,0,1,0,0,Jan,1987,Jan 1987
England,ODI,Australia v England,Australia,Lost,109 runs,1987-02-01,Melbourne,Away,1,0,1,0,0,Feb,1987,Feb 1987
England,ODI,England v West Indies,West Indies,Won,29 runs,1987-02-03,Devonport,Home,1,1,0,0,0,Feb,1987,Feb 1987
England,ODI,Australia v England,Australia,Won,6 wickets,1987-02-08,Melbourne,Away,1,1,0,0,0,Feb,1987,Feb 1987
England,ODI,Australia v England,Australia,Won,8 runs,1987-02-11,Sydney,Away,1,1,0,0,0,Feb,1987,Feb 1987
England,ODI,England v India,India,Lost,3 wickets,1987-04-02,Sharjah,Home,1,0,1,0,0,Apr,1987,Apr 1987
England,ODI,England v Pakistan,Pakistan,Won,5 wickets,1987-04-07,Sharjah,Home,1,1,0,0,0,Apr,1987,Apr 1987
England,ODI,Australia v England,Australia,Won,11 runs,1987-04-09,Sharjah,Away,1,1,0,0,0,Apr,1987,Apr 1987
England,ODI,England v Pakistan,Pakistan,Won,7 wickets,1987-05-21,The Oval,Home,1,1,0,0,0,May,1987,May 1987
England,ODI,England v Pakistan,Pakistan,Lost,6 wickets,1987-05-23,Nottingham,Home,1,0,1,0,0,May,1987,May 1987
England,ODI,England v Pakistan,Pakistan,Won,1 wickets,1987-05-25,Birmingham,Home,1,1,0,0,0,May,1987,May 1987
England,ODI,England v West Indies,West Indies,Won,2 wickets,1987-10-09,Gujranwala,Home,1,1,0,0,0,Oct,1987,Oct 1987
England,ODI,Pakistan v England,Pakistan,Lost,18 runs,1987-10-12,Rawalpindi,Away,1,0,1,0,0,Oct,1987,Oct 1987
England,ODI,England v Sri Lanka,Sri Lanka,Won,108 runs,1987-10-17,Peshawar,Home,1,1,0,0,0,Oct,1987,Oct 1987
England,ODI,Pakistan v England,Pakistan,Lost,7 wickets,1987-10-20,Karachi,Away,1,0,1,0,0,Oct,1987,Oct 1987
England,ODI,England v West Indies,West Indies,Won,34 runs,1987-10-26,Jaipur,Home,1,1,0,0,0,Oct,1987,Oct 1987
England,ODI,England v Sri Lanka,Sri Lanka,Won,8 wickets,1987-10-30,Pune,Home,1,1,0,0,0,Oct,1987,Oct 1987
England,ODI,India v England,India,Won,35 runs,1987-11-05,Mumbai,Away,1,1,0,0,0,Nov,1987,Nov 1987
England,ODI,Australia v England,Australia,Lost,7 runs,1987-11-08,Kolkata,Away,1,0,1,0,0,Nov,1987,Nov 1987
England,ODI,Pakistan v England,Pakistan,Won,2 wickets,1987-11-18,Lahore,Away,1,1,0,0,0,Nov,1987,Nov 1987
England,ODI,Pakistan v England,Pakistan,Won,23 runs,1987-11-20,Karachi,Away,1,1,0,0,0,Nov,1987,Nov 1987
England,ODI,Pakistan v England,Pakistan,Won,98 runs,1987-11-22,Peshawar,Away,1,1,0,0,0,Nov,1987,Nov 1987
England,ODI,Australia v England,Australia,Lost,22 runs,1988-02-04,Melbourne,Away,1,0,1,0,0,Feb,1988,Feb 1988
England,ODI,New Zealand v England,New Zealand,Won,5 wickets,1988-03-09,Dunedin,Away,1,1,0,0,0,Mar,1988,Mar 1988
England,ODI,New Zealand v England,New Zealand,Won,6 wickets,1988-03-12,Christchurch,Away,1,1,0,0,0,Mar,1988,Mar 1988
England,ODI,New Zealand v England,New Zealand,Lost,7 wickets,1988-03-16,Napier,Away,1,0,1,0,0,Mar,1988,Mar 1988
England,ODI,New Zealand v England,New Zealand,Lost,4 wickets,1988-03-19,Auckland,Away,1,0,1,0,0,Mar,1988,Mar 1988
England,ODI,England v West Indies,West Indies,Won,6 wickets,1988-05-19,Birmingham,Home,1,1,0,0,0,May,1988,May 1988
England,ODI,England v West Indies,West Indies,Won,47 runs,1988-05-21,Leeds,Home,1,1,0,0,0,May,1988,May 1988
England,ODI,England v West Indies,West Indies,Won,7 wickets,1988-05-23,Lord's,Home,1,1,0,0,0,May,1988,May 1988
England,ODI,England v Sri Lanka,Sri Lanka,Won,5 wickets,1988-09-04,The Oval,Home,1,1,0,0,0,Sep,1988,Sep 1988
England,ODI,England v Australia,Australia,Won,95 runs,1989-05-25,Manchester,Home,1,1,0,0,0,May,1989,May 1989
England,ODI,England v Australia,Australia,Tied,-,1989-05-27,Nottingham,Home,1,0,0,1,0,May,1989,May 1989
England,ODI,England v Australia,Australia,Lost,6 wickets,1989-05-29,Lord's,Home,1,0,1,0,0,May,1989,May 1989
England,ODI,England v Sri Lanka,Sri Lanka,Won,5 wickets,1989-10-15,Delhi,Home,1,1,0,0,0,Oct,1989,Oct 1989
England,ODI,Australia v England,Australia,Won,7 wickets,1989-10-19,Hyderabad (Deccan),Away,1,1,0,0,0,Oct,1989,Oct 1989
England,ODI,England v Pakistan,Pakistan,Won,4 wickets,1989-10-22,Cuttack,Home,1,1,0,0,0,Oct,1989,Oct 1989
England,ODI,India v England,India,Lost,6 wickets,1989-10-25,Kanpur,Away,1,0,1,0,0,Oct,1989,Oct 1989
England,ODI,England v West Indies,West Indies,Lost,26 runs,1989-10-27,Gwalior,Home,1,0,1,0,0,Oct,1989,Oct 1989
England,ODI,England v Pakistan,Pakistan,Lost,6 wickets,1989-10-30,Nagpur,Home,1,0,1,0,0,Oct,1989,Oct 1989
England,ODI,West Indies v England,West Indies,N/R,-,1990-02-14,Port of Spain,Away,1,0,0,0,0,Feb,1990,Feb 1990
England,ODI,West Indies v England,West Indies,N/R,-,1990-02-17,Port of Spain,Away,1,0,0,0,0,Feb,1990,Feb 1990
England,ODI,West Indies v England,West Indies,Lost,3 wickets,1990-03-03,Kingston,Away,1,0,1,0,0,Mar,1990,Mar 1990
England,ODI,West Indies v England,West Indies,Lost,6 wickets,1990-03-07,Georgetown,Away,1,0,1,0,0,Mar,1990,Mar 1990
England,ODI,West Indies v England,West Indies,Aban,-,1990-03-14,Georgetown,Away,1,0,0,0,0,Mar,1990,Mar 1990
England,ODI,West Indies v England,West Indies,Lost,7 wickets,1990-03-15,Georgetown,Away,1,0,1,0,0,Mar,1990,Mar 1990
England,ODI,West Indies v England,West Indies,Lost,4 wickets,1990-04-03,Bridgetown,Away,1,0,1,0,0,Apr,1990,Apr 1990
England,ODI,England v New Zealand,New Zealand,Lost,4 wickets,1990-05-23,Leeds,Home,1,0,1,0,0,May,1990,May 1990
England,ODI,England v New Zealand,New Zealand,Won,6 wickets,1990-05-25,The Oval,Home,1,1,0,0,0,May,1990,May 1990
England,ODI,England v India,India,Lost,6 wickets,1990-07-18,Leeds,Home,1,0,1,0,0,Jul,1990,Jul 1990
England,ODI,England v India,India,Lost,5 wickets,1990-07-20,Nottingham,Home,1,0,1,0,0,Jul,1990,Jul 1990
England,ODI,England v New Zealand,New Zealand,Lost,7 runs,1990-12-01,Adelaide,Home,1,0,1,0,0,Dec,1990,Dec 1990
England,ODI,England v New Zealand,New Zealand,Won,4 wickets,1990-12-07,Perth,Home,1,1,0,0,0,Dec,1990,Dec 1990
England,ODI,Australia v England,Australia,Lost,6 wickets,1990-12-09,Perth,Away,1,0,1,0,0,Dec,1990,Dec 1990
England,ODI,England v New Zealand,New Zealand,Won,33 runs,1990-12-13,Sydney,Home,1,1,0,0,0,Dec,1990,Dec 1990
England,ODI,England v New Zealand,New Zealand,Lost,8 wickets,1990-12-15,Brisbane,Home,1,0,1,0,0,Dec,1990,Dec 1990
England,ODI,Australia v England,Australia,Lost,37 runs,1990-12-16,Brisbane,Away,1,0,1,0,0,Dec,1990,Dec 1990
England,ODI,Australia v England,Australia,Lost,68 runs,1991-01-01,Sydney,Away,1,0,1,0,0,Jan,1991,Jan 1991
England,ODI,Australia v England,Australia,Lost,3 runs,1991-01-10,Melbourne,Away,1,0,1,0,0,Jan,1991,Jan 1991
England,ODI,New Zealand v England,New Zealand,Won,14 runs,1991-02-09,Christchurch,Away,1,1,0,0,0,Feb,1991,Feb 1991
England,ODI,New Zealand v England,New Zealand,Lost,9 runs,1991-02-13,Wellington,Away,1,0,1,0,0,Feb,1991,Feb 1991
England,ODI,New Zealand v England,New Zealand,Lost,7 runs,1991-02-16,Auckland,Away,1,0,1,0,0,Feb,1991,Feb 1991
England,ODI,England v West Indies,West Indies,Won,1 wickets,1991-05-23,Birmingham,Home,1,1,0,0,0,May,1991,May 1991
England,ODI,England v West Indies,West Indies,Won,9 runs,1991-05-25,Manchester,Home,1,1,0,0,0,May,1991,May 1991
England,ODI,England v West Indies,West Indies,Won,7 wickets,1991-05-27,Lord's,Home,1,1,0,0,0,May,1991,May 1991
England,ODI,New Zealand v England,New Zealand,Won,7 wickets,1992-01-11,Auckland,Away,1,1,0,0,0,Jan,1992,Jan 1992
England,ODI,New Zealand v England,New Zealand,Won,3 wickets,1992-02-12,Dunedin,Away,1,1,0,0,0,Feb,1992,Feb 1992
England,ODI,New Zealand v England,New Zealand,Won,71 runs,1992-02-15,Christchurch,Away,1,1,0,0,0,Feb,1992,Feb 1992
England,ODI,England v India,India,Won,9 runs,1992-02-22,Perth,Home,1,1,0,0,0,Feb,1992,Feb 1992
England,ODI,England v West Indies,West Indies,Won,6 wickets,1992-02-27,Melbourne,Home,1,1,0,0,0,Feb,1992,Feb 1992
England,ODI,England v Pakistan,Pakistan,N/R,-,1992-03-01,Adelaide,Home,1,0,0,0,0,Mar,1992,Mar 1992
England,ODI,Australia v England,Australia,Won,8 wickets,1992-03-05,Sydney,Away,1,1,0,0,0,Mar,1992,Mar 1992
England,ODI,England v Sri Lanka,Sri Lanka,Won,106 runs,1992-03-09,Ballarat,Home,1,1,0,0,0,Mar,1992,Mar 1992
England,ODI,England v South Africa,South Africa,Won,3 wickets,1992-03-12,Melbourne,Home,1,1,0,0,0,Mar,1992,Mar 1992
England,ODI,New Zealand v England,New Zealand,Lost,7 wickets,1992-03-15,Wellington,Away,1,0,1,0,0,Mar,1992,Mar 1992
England,ODI,England v Zimbabwe,Zimbabwe,Lost,9 runs,1992-03-18,Albury,Home,1,0,1,0,0,Mar,1992,Mar 1992
England,ODI,England v South Africa,South Africa,Won,19 runs,1992-03-22,Sydney,Home,1,1,0,0,0,Mar,1992,Mar 1992
England,ODI,England v Pakistan,Pakistan,Lost,22 runs,1992-03-25,Melbourne,Home,1,0,1,0,0,Mar,1992,Mar 1992
England,ODI,England v Pakistan,Pakistan,Won,79 runs,1992-05-20,Lord's,Home,1,1,0,0,0,May,1992,May 1992
England,ODI,England v Pakistan,Pakistan,Won,39 runs,1992-05-22,The Oval,Home,1,1,0,0,0,May,1992,May 1992
England,ODI,England v Pakistan,Pakistan,Won,198 runs,1992-08-20,Nottingham,Home,1,1,0,0,0,Aug,1992,Aug 1992
England,ODI,England v Pakistan,Pakistan,Lost,3 runs,1992-08-22,Lord's,Home,1,0,1,0,0,Aug,1992,Aug 1992
England,ODI,England v Pakistan,Pakistan,Won,6 wickets,1992-08-24,Manchester,Home,1,1,0,0,0,Aug,1992,Aug 1992
